Date,JD.L,LLOY.L,SNN.L,WJG.L
2015-07-30,,70.90779113769531,240.7375030517578,
2015-07-31,,68.58322143554688,241.6580810546875,
2015-08-03,,68.4760513305664,242.5786895751953,
2015-08-04,,67.9814682006836,243.95957946777344,
2015-08-05,,68.33592987060547,245.80079650878906,
2015-08-06,,68.6656494140625,242.2334747314453,
2015-08-07,,67.70118713378906,243.95957946777344,
2015-08-10,,67.01702117919922,248.5625762939453,
2015-08-11,,66.83566284179688,243.4993133544922,
2015-08-12,,66.0772933959961,248.5625762939453,
2015-08-13,,66.11056518554688,243.95957946777344,
2015-08-14,,66.65144348144531,248.5625762939453,
2015-08-17,,66.5682373046875,244.3048553466797,
2015-08-18,,66.80121612548828,244.07469177246094,
2015-08-19,,65.6612319946289,247.64199829101562,
2015-08-20,,65.20358276367188,255.6973114013672,
2015-08-21,,63.114994049072266,251.09432983398438,
2015-08-24,,61.126277923583984,243.03903198242188,
2015-08-25,,63.80564880371094,247.411865234375,
2015-08-26,,63.3063850402832,249.02293395996094,
2015-08-27,,64.63774108886719,248.5625762939453,
2015-08-28,,64.38811492919922,257.5384826660156,
2015-09-01,,62.87369155883789,259.3796691894531,
2015-09-02,,63.12332534790039,264.9032897949219,
2015-09-03,,64.0053482055664,265.04205322265625,
2015-09-04,,62.84040832519531,265.2733459472656,
2015-09-07,,62.9652099609375,259.0289001464844,
2015-09-08,,63.139957427978516,264.1169738769531,
2015-09-09,,64.07190704345703,269.2050476074219,
2015-09-10,,63.50608444213867,269.6675720214844,
2015-09-11,,63.05675506591797,269.436279296875,
2015-09-14,,61.983333587646484,263.6544189453125,
2015-09-15,,62.89032745361328,274.75567626953125,
2015-09-16,,62.82375717163086,276.6058349609375,
2015-09-17,,61.82524871826172,276.3746032714844,
2015-09-18,,60.502197265625,277.5309753417969,
2015-09-21,,61.76700210571289,269.2050476074219,
2015-09-22,,60.16102981567383,268.27996826171875,
2015-09-23,,60.7018928527832,268.27996826171875,
2015-09-24,,61.442466735839844,267.8173522949219,
2015-09-25,,62.832096099853516,268.27996826171875,
2015-09-28,,61.65049362182617,271.9803771972656,
2015-09-29,,61.04306411743164,269.6675720214844,
2015-09-30,,62.540855407714844,269.89886474609375,
2015-10-01,,62.59077835083008,270.1301574707031,
2015-10-02,,63.697471618652344,268.27996826171875,
2015-10-05,,64.29659271240234,263.6544189453125,
2015-10-06,,63.997032165527344,261.80419921875,
2015-10-07,,63.80564880371094,263.1918640136719,
2015-10-08,,63.472801208496094,263.6544189453125,
2015-10-09,,64.24665832519531,263.3075256347656,
2015-10-12,,63.156612396240234,259.0289001464844,
2015-10-13,,62.199684143066406,261.3416748046875,
2015-10-14,,61.47575378417969,263.4231262207031,
2015-10-15,,62.09983444213867,263.6544189453125,
2015-10-16,,62.574119567871094,263.6544189453125,
2015-10-19,,62.79880905151367,262.7293701171875,
2015-10-20,,62.89032745361328,263.53875732421875,
2015-10-21,,63.49775695800781,265.504638671875,
2015-10-22,,63.847251892089844,269.6675720214844,
2015-10-23,,64.76255798339844,282.6190185546875,
2015-10-26,,64.48796081542969,286.7820129394531,
2015-10-27,,64.40474700927734,287.0132751464844,
2015-10-28,,61.57560348510742,291.40753173828125,
2015-10-29,,61.758663177490234,284.0066833496094,
2015-10-30,,61.35094451904297,284.0066833496094,
2015-11-02,,62.407711029052734,282.1565246582031,
2015-11-03,,61.966697692871094,279.38116455078125,
2015-11-04,,61.4507942199707,277.5309753417969,
2015-11-05,,60.66029357910156,277.76226806640625,
2015-11-06,,61.35926055908203,284.70050048828125,
2015-11-09,,60.743507385253906,295.1079406738281,
2015-11-10,,60.71022415161133,304.3589782714844,
2015-11-11,,61.11793899536133,314.9976806640625,
2015-11-12,,60.360740661621094,337.6627197265625,
2015-11-13,,60.52716064453125,329.79931640625,
2015-11-16,,60.477230072021484,324.7112121582031,
2015-11-17,,61.442466735839844,331.1869201660156,
2015-11-18,,61.57560348510742,331.1869201660156,
2015-11-19,,61.01810836791992,331.6495056152344,
2015-11-20,,59.728336334228516,334.88739013671875,
2015-11-23,,59.728336334228516,328.874267578125,
2015-11-24,,59.578556060791016,336.73760986328125,
2015-11-25,,60.052860260009766,334.88739013671875,
2015-11-26,,60.85167694091797,331.1869201660156,
2015-11-27,,61.07634353637695,336.50628662109375,
2015-11-30,,60.71022415161133,333.9622497558594,
2015-12-01,,62.16639709472656,328.4116516113281,
2015-12-02,,61.95005416870117,333.0371398925781,
2015-12-03,,60.743507385253906,328.4116516113281,
2015-12-04,,60.751827239990234,328.4116516113281,
2015-12-07,,60.310821533203125,325.6363525390625,
2015-12-08,,59.337249755859375,356.1647644042969,
2015-12-09,,58.80470657348633,352.9268798828125,
2015-12-10,,59.9446907043457,356.1647644042969,
2015-12-11,,58.255523681640625,337.6627197265625,
2015-12-14,,57.14882278442383,337.6627197265625,
2015-12-15,,58.53011703491211,332.1120300292969,
2015-12-16,,58.68820571899414,331.6495056152344,
2015-12-17,,59.35390090942383,341.8256530761719,
2015-12-18,,59.11257553100586,341.3630676269531,
2015-12-21,,59.037689208984375,341.3630676269531,
2015-12-22,,59.337249755859375,338.1252136230469,
2015-12-23,,61.28437805175781,336.50628662109375,
2015-12-29,,61.57560348510742,343.2132568359375,
2015-12-30,,61.242767333984375,342.2882385253906,
2016-01-04,,59.387184143066406,345.0635070800781,
2016-01-05,,59.553592681884766,340.43798828125,
2016-01-06,,59.07929611206055,345.52606201171875,
2016-01-07,,57.82282257080078,345.0635070800781,
2016-01-08,,57.30691909790039,337.6627197265625,
2016-01-11,,57.356849670410156,336.73760986328125,
2016-01-12,,57.66472625732422,346.9136657714844,
2016-01-13,,56.41657257080078,350.84539794921875,
2016-01-14,,55.359798431396484,355.9334716796875,
2016-01-15,,53.845375061035156,351.5391845703125,
2016-01-18,,53.22129440307617,344.1383972167969,
2016-01-19,,54.73572540283203,342.2882385253906,
2016-01-20,,53.29618453979492,323.7861022949219,
2016-01-21,,53.83705139160156,327.02398681640625,
2016-01-22,,55.63439178466797,342.2882385253906,
2016-01-25,,52.53897476196289,346.68243408203125,
2016-01-26,,53.86201477050781,342.2882385253906,
2016-01-27,,54.02011489868164,337.6627197265625,
2016-01-28,,53.312828063964844,342.2882385253906,
2016-01-29,,54.469451904296875,342.51947021484375,
2016-02-01,,53.41268539428711,337.6627197265625,
2016-02-02,,51.54044723510742,337.6627197265625,
2016-02-03,,50.50032043457031,342.2882385253906,
2016-02-04,,52.2310905456543,339.97540283203125,
2016-02-05,,51.4239501953125,335.8124694824219,
2016-02-08,,49.39362335205078,330.2618408203125,
2016-02-09,,48.37013626098633,314.53509521484375,
2016-02-10,,48.59480667114258,296.0329895019531,
2016-02-11,,46.59775924682617,303.4338684082031,
2016-02-12,,48.661373138427734,296.0329895019531,
2016-02-15,,49.793033599853516,305.2840576171875,
2016-02-16,,50.38382339477539,305.2840576171875,
2016-02-17,,52.247737884521484,312.68487548828125,
2016-02-18,,51.95649719238281,332.1120300292969,
2016-02-19,,51.4239501953125,323.7861022949219,
2016-02-22,,52.52233123779297,323.7861022949219,
2016-02-23,,52.364234924316406,326.56146240234375,
2016-02-24,,51.75679397583008,323.7861022949219,
2016-02-25,,58.77973556518555,324.01739501953125,
2016-02-26,,60.01957321166992,319.3918762207031,
2016-02-29,,60.24423599243164,319.3918762207031,
2016-03-01,,60.8017578125,317.54168701171875,
2016-03-02,,60.96817398071289,316.6165771484375,
2016-03-03,,60.39401626586914,322.1672058105469,
2016-03-04,,60.943214416503906,314.53509521484375,
2016-03-07,,60.53548049926758,314.76641845703125,
2016-03-08,,58.771419525146484,314.53509521484375,
2016-03-09,,58.055809020996094,314.53509521484375,
2016-03-10,,57.37348556518555,315.460205078125,
2016-03-11,,58.372013092041016,314.9976806640625,
2016-03-14,,58.50514602661133,323.20794677734375,
2016-03-15,,57.5898323059082,327.4864807128906,
2016-03-16,,57.240360260009766,335.8124694824219,
2016-03-17,,57.66472625732422,325.8676452636719,
2016-03-18,,58.16398239135742,323.7861022949219,
2016-03-21,,58.07246017456055,319.1606140136719,
2016-03-22,,57.71465301513672,321.9359436035156,
2016-03-23,,57.33189010620117,325.17376708984375,-109.31873321533203
2016-03-24,,56.62459945678711,332.3433532714844,-109.5893325805664
2016-03-29,,56.58299255371094,341.3630676269531,-109.31873321533203
2016-03-30,,56.41657257080078,356.1647644042969,-110.1305160522461
2016-03-31,,56.599632263183594,359.1712951660156,-110.4011001586914
2016-04-01,,56.5413818359375,373.2791442871094,-110.9422836303711
2016-04-04,,56.849266052246094,379.29229736328125,-110.4011001586914
2016-04-05,,55.700958251953125,370.50384521484375,-113.648193359375
2016-04-06,,56.649559020996094,383.68658447265625,-116.8952865600586
2016-04-07,,55.15206527709961,387.61822509765625,-115.81291198730469
2016-04-08,,56.07098388671875,392.93756103515625,-116.3541030883789
2016-04-11,,55.74766159057617,411.43963623046875,-118.51882934570312
2016-04-12,,56.70061492919922,405.6577453613281,-118.24823760986328
2016-04-13,,58.708614349365234,398.719482421875,-118.24823760986328
2016-04-14,,58.53844451904297,398.3446044921875,-118.78942108154297
2016-04-15,,58.027931213378906,400.6877746582031,-118.78942108154297
2016-04-18,,58.240638732910156,401.15643310546875,-119.87176513671875
2016-04-19,,57.73013687133789,401.859375,-119.60118865966797
2016-04-20,,57.653564453125,400.922119140625,-119.3305892944336
2016-04-21,,58.45335388183594,400.2191162109375,-119.06000518798828
2016-04-22,,57.857765197753906,400.6877746582031,-119.06000518798828
2016-04-25,,57.508914947509766,403.0309753417969,-119.06000518798828
2016-04-26,,59.55946350097656,400.2191162109375,-119.06000518798828
2016-04-27,,58.921329498291016,400.2191162109375,-115.00115203857422
2016-04-28,,57.95136260986328,414.27838134765625,-115.54232025146484
2016-04-29,,57.06648635864258,413.575439453125,-115.81291198730469
2016-05-03,,55.807212829589844,403.2652893066406,-115.54232025146484
2016-05-04,,55.12653732299805,403.0309753417969,-116.08350372314453
2016-05-05,,54.52244186401367,403.0309753417969,-116.08350372314453
2016-05-06,,55.31373596191406,400.4534606933594,-116.08350372314453
2016-05-09,,54.76918411254883,403.0309753417969,-117.1658706665039
2016-05-10,,55.662574768066406,403.2652893066406,-117.70706176757812
2016-05-11,,55.89230728149414,403.4996337890625,-117.70706176757812
2016-05-12,,55.2286491394043,403.96826171875,-117.97764587402344
2016-05-13,,56.49641418457031,409.35760498046875,-117.97764587402344
2016-05-16,,56.72613525390625,405.8428039550781,-117.97764587402344
2016-05-17,,57.24515151977539,404.43695068359375,-117.97764587402344
2016-05-18,,59.134037017822266,407.0144348144531,-117.97764587402344
2016-05-19,,58.77667999267578,420.1363220214844,-117.97764587402344
2016-05-20,,59.848758697509766,408.1860046386719,-117.97764587402344
2016-05-23,,59.74665832519531,405.37420654296875,-121.22472381591797
2016-05-24,,61.6185188293457,400.4534606933594,-121.22472381591797
2016-05-25,,62.74164581298828,403.73394775390625,-122.0365219116211
2016-05-26,,61.95035171508789,406.31146240234375,-121.76592254638672
2016-05-27,,61.64404296875,412.16943359375,-122.57769012451172
2016-05-31,,61.278175354003906,403.96826171875,-123.66006469726562
2016-06-01,,60.699607849121094,403.0309753417969,-124.4718246459961
2016-06-02,,60.01041030883789,410.06060791015625,-123.9306411743164
2016-06-03,,59.55946350097656,403.0309753417969,-123.66006469726562
2016-06-06,,59.2531623840332,407.48309326171875,-124.20122528076172
2016-06-07,,59.77218246459961,414.04400634765625,-123.38945770263672
2016-06-08,,59.44034194946289,420.83935546875,-123.9306411743164
2016-06-09,,58.80221939086914,418.7304382324219,-124.4718246459961
2016-06-10,,57.04946517944336,420.1363220214844,-122.30709838867188
2016-06-13,,54.65006637573242,413.1067810058594,-118.51882934570312
2016-06-14,,52.90582275390625,391.7835693359375,-118.24823760986328
2016-06-15,,53.60352325439453,396.9386901855469,-119.06000518798828
2016-06-16,,52.2081298828125,384.051025390625,-118.59986114501953
2016-06-17,,55.34776306152344,407.7173767089844,-118.3259506225586
2016-06-20,,59.55946350097656,405.37420654296875,-121.6127700805664
2016-06-21,,59.84024429321289,407.7173767089844,-119.42156982421875
2016-06-22,,60.02743148803711,407.95166015625,-119.42156982421875
2016-06-23,,61.3887939453125,410.52923583984375,-121.6127700805664
2016-06-24,,48.49842071533203,374.91253662109375,-118.05204010009766
2016-06-27,,43.52095413208008,360.85333251953125,-111.75228118896484
2016-06-28,,46.754180908203125,360.85333251953125,-109.83496856689453
2016-06-29,,47.23917007446289,370.2261047363281,-112.84789276123047
2016-06-30,,45.996925354003906,379.5989685058594,-117.23033905029297
2016-07-01,,46.24366760253906,377.4900817871094,-112.84789276123047
2016-07-04,,45.20563888549805,362.0249328613281,-114.76521301269531
2016-07-05,,43.410343170166016,356.63555908203125,-111.20447540283203
2016-07-06,,40.45789337158203,346.7941589355469,-111.75228118896484
2016-07-07,,42.2872200012207,347.2627258300781,-111.75228118896484
2016-07-08,,44.75468444824219,349.84027099609375,-110.65668487548828
2016-07-11,,46.669097900390625,348.1999816894531,-111.20447540283203
2016-07-12,,47.86029052734375,350.543212890625,-111.47838592529297
2016-07-13,,47.068992614746094,343.51361083984375,-113.12179565429688
2016-07-14,,47.8177375793457,347.4970397949219,-117.23033905029297
2016-07-15,,47.639068603515625,344.45086669921875,-118.3259506225586
2016-07-18,,47.298728942871094,342.342041015625,-120.51716613769531
2016-07-19,,47.1625862121582,344.9195556640625,-118.3259506225586
2016-07-20,,48.3027229309082,345.62249755859375,-116.68253326416016
2016-07-21,,47.8177375793457,354.0580139160156,-118.05204010009766
2016-07-22,,46.362789154052734,354.0580139160156,-116.40863037109375
2016-07-25,,45.77570343017578,346.0911560058594,-120.24327850341797
2016-07-26,,46.056480407714844,354.0580139160156,-119.42156982421875
2016-07-27,,47.43485641479492,354.0580139160156,-120.51716613769531
2016-07-28,,44.66960144042969,353.1207580566406,-122.7083969116211
2016-07-29,,45.222652435302734,355.9325866699219,-123.80400848388672
2016-08-01,,45.3077392578125,350.30889892578125,-127.0908432006836
2016-08-02,,44.865299224853516,355.6982727050781,-122.7083969116211
2016-08-03,,45.086517333984375,356.1668701171875,-123.53012084960938
2016-08-04,,44.201637268066406,360.85333251953125,-125.7213134765625
2016-08-05,,45.222652435302734,363.6651611328125,-120.79106903076172
2016-08-08,,46.413841247558594,365.53973388671875,-125.17352294921875
2016-08-09,,46.83076095581055,365.53973388671875,-122.16057586669922
2016-08-10,,47.21363830566406,365.53973388671875,-122.43448638916016
2016-08-11,,47.714813232421875,364.8367919921875,-124.62570190429688
2016-08-12,,47.87034606933594,370.2261047363281,-123.80400848388672
2016-08-15,,47.09267044067383,369.0545654296875,-124.62570190429688
2016-08-16,,46.61741638183594,373.0379638671875,-122.9822998046875
2016-08-17,,46.2113037109375,393.658203125,-121.88668823242188
2016-08-18,,46.54829025268555,396.47003173828125,-122.9822998046875
2016-08-19,,47.73208999633789,401.15643310546875,-123.80400848388672
2016-08-22,,47.99131393432617,400.4534606933594,-121.6127700805664
2016-08-23,,49.762691497802734,399.75048828125,-122.9822998046875
2016-08-24,,51.214351654052734,403.96826171875,-121.6127700805664
2016-08-25,,50.43667984008789,406.31146240234375,-123.25618743896484
2016-08-26,,50.125606536865234,408.1860046386719,-123.25618743896484
2016-08-30,,50.860084533691406,416.1529235839844,-123.25618743896484
2016-08-31,,51.28348159790039,412.8724670410156,-123.53012084960938
2016-09-01,,52.398155212402344,426.6973571777344,-123.80400848388672
2016-09-02,,52.666019439697266,437.9447326660156,-121.33888244628906
2016-09-05,,51.54270935058594,443.3340759277344,-121.88668823242188
2016-09-06,,50.18609619140625,442.39678955078125,-121.6127700805664
2016-09-07,,49.78861618041992,440.2879333496094,-119.42156982421875
2016-09-08,,50.860084533691406,432.7896728515625,-120.79106903076172
2016-09-09,,51.248924255371094,431.1494140625,-120.51716613769531
2016-09-12,,49.226959228515625,433.2583312988281,-120.51716613769531
2016-09-13,,48.725791931152344,441.4595031738281,-126.26911926269531
2016-09-14,,49.097347259521484,437.7104187011719,-124.351806640625
2016-09-15,,49.01958084106445,451.5835266113281,-125.7213134765625
2016-09-16,,48.82947540283203,442.8538513183594,-125.9952392578125
2016-09-19,,49.25288009643555,443.08978271484375,-123.80400848388672
2016-09-20,,48.76899337768555,442.3819580078125,-124.351806640625
2016-09-21,,49.339290618896484,450.6397399902344,-125.9952392578125
2016-09-22,,49.38249588012695,446.6288146972656,-128.1864471435547
2016-09-23,,48.371517181396484,444.26947021484375,-129.2820587158203
2016-09-26,,46.876644134521484,445.6850891113281,-128.7342529296875
2016-09-27,,47.21363830566406,447.33660888671875,-130.37767028808594
2016-09-28,,47.98267364501953,442.3819580078125,-132.5688934326172
2016-09-29,,47.948116302490234,431.2929382324219,-135.85572814941406
2016-09-30,,47.135868072509766,431.0569763183594,-132.5688934326172
2016-10-03,,47.27412414550781,449.2241516113281,-135.0340118408203
2016-10-04,,47.32597351074219,443.797607421875,-133.6645050048828
2016-10-05,,47.2654914855957,443.5616455078125,-131.47328186035156
2016-10-06,,47.51607131958008,454.41473388671875,-130.37767028808594
2016-10-07,,45.36449432373047,458.4256896972656,-128.1864471435547
2016-10-10,,45.26081085205078,450.8757019042969,-129.2820587158203
2016-10-11,,46.34955596923828,457.2460021972656,-129.55593872070312
2016-10-12,,45.82246017456055,455.3584899902344,-131.7471923828125
2016-10-13,,45.39041519165039,464.79595947265625,-132.5688934326172
2016-10-14,,45.304012298583984,469.7506103515625,-132.84278869628906
2016-10-17,,45.64100646972656,503.4896545410156,-128.46034240722656
2016-10-18,,46.60877990722656,504.9052734375,-130.10379028320312
2016-10-19,,47.41238021850586,502.0740051269531,-132.5688934326172
2016-10-20,,48.00859832763672,504.9052734375,-129.82986450195312
2016-10-21,,47.645687103271484,518.1177368164062,-130.9254608154297
2016-10-24,,47.4987907409668,516.230224609375,-130.9254608154297
2016-10-25,,47.8271369934082,507.7364501953125,-128.1864471435547
2016-10-26,,48.28511428833008,500.1865539550781,-128.1864471435547
2016-10-27,,49.6849250793457,499.2427978515625,-131.47328186035156
2016-10-28,,49.892303466796875,490.74908447265625,-134.7601318359375
2016-10-31,,49.477542877197266,495.4678039550781,-128.7342529296875
2016-11-01,,48.59617614746094,500.1865539550781,-130.10379028320312
2016-11-02,,47.65432357788086,494.5240783691406,-134.21229553222656
2016-11-03,,48.41471481323242,490.74908447265625,-131.1993865966797
2016-11-04,,47.92218780517578,481.31158447265625,-128.1864471435547
2016-11-07,,48.44928741455078,478.4803161621094,-130.6515655517578
2016-11-08,,48.59617614746094,477.5365905761719,-135.85572814941406
2016-11-09,,49.693565368652344,467.39129638671875,-132.84278869628906
2016-11-10,,51.52543258666992,471.8741149902344,-132.5688934326172
2016-11-11,,51.4130973815918,469.2787780761719,-129.2820587158203
2016-11-14,,52.337669372558594,476.59283447265625,-129.82986450195312
2016-11-15,,53.05485916137695,473.2897033691406,-127.36473083496094
2016-11-16,,52.19941329956055,465.7397155761719,-129.2820587158203
2016-11-17,,51.827857971191406,462.67254638671875,-129.55593872070312
2016-11-18,,51.36125183105469,460.7850646972656,-132.0210723876953
2016-11-21,,51.07610321044922,467.1553649902344,-130.9254608154297
2016-11-22,,51.629119873046875,466.2115783691406,-129.82986450195312
2016-11-23,,51.53406524658203,462.67254638671875,-130.37767028808594
2016-11-24,,51.568634033203125,462.67254638671875,-129.2820587158203
2016-11-25,,50.78231430053711,462.67254638671875,-129.55593872070312
2016-11-28,,49.99599838256836,462.67254638671875,-128.7342529296875
2016-11-29,,49.86638259887695,466.91943359375,-129.82986450195312
2016-11-30,,50.004638671875,508.2084045410156,-130.37767028808594
2016-12-01,,49.762691497802734,504.9052734375,-129.82986450195312
2016-12-02,,49.72813034057617,517.1739501953125,-129.2820587158203
2016-12-05,,50.33298873901367,534.63330078125,-129.2820587158203
2016-12-06,,51.395816802978516,561.0582885742188,-129.2820587158203
2016-12-07,,53.806617736816406,566.7208251953125,-128.7342529296875
2016-12-08,,54.238651275634766,567.1926879882812,-129.2820587158203
2016-12-09,,53.34864807128906,594.5614013671875,-129.00814819335938
2016-12-12,,53.03758239746094,594.5614013671875,-128.7342529296875
2016-12-13,,54.04855728149414,601.1676025390625,-129.2820587158203
2016-12-14,,54.230018615722656,590.786376953125,-129.2820587158203
2016-12-15,,55.62120056152344,593.1456909179688,-129.2820587158203
2016-12-16,,55.111385345458984,589.8426513671875,-129.2820587158203
2016-12-19,,54.04855728149414,591.7301635742188,-129.2820587158203
2016-12-20,,55.24964141845703,588.8988647460938,-129.2820587158203
2016-12-21,,55.543426513671875,578.5177001953125,-129.2820587158203
2016-12-22,,55.30147933959961,571.911376953125,-129.14512634277344
2016-12-23,,55.12866973876953,570.9677124023438,-128.7342529296875
2016-12-28,,54.91264724731445,556.8114013671875,-129.00814819335938
2016-12-29,,54.24729919433594,556.3394775390625,-129.00814819335938
2016-12-30,,54.01399612426758,552.0927124023438,-129.00814819335938
2017-01-03,,55.83721923828125,561.5301513671875,-129.2820587158203
2017-01-04,,55.966827392578125,578.5177001953125,-129.2820587158203
2017-01-05,,55.863136291503906,573.7988891601562,-128.59730529785156
2017-01-06,,56.9432487487793,571.439453125,-128.1864471435547
2017-01-09,,56.35566711425781,575.2144775390625,-127.6386489868164
2017-01-10,,57.53082275390625,571.911376953125,-127.91253662109375
2017-01-11,,57.32344055175781,572.3832397460938,-128.1864471435547
