Date,AAL.L,ABF.L,ADM.L,AGK.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BLND.L,BNZL.L,BP.L,BRBY.L,CCH.L,CNA.L,CPG.L,CPI.L,CRDA.L,CRH.L,CUK.L,DGE.L,EVR.L,EXPN.L,FRES.L,GFS.L,GKN.L,GLEN.L,GSK.L,HL.L,HMSO.L,HSBA.L,IAG.L,IHG.L,IMI.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MGGT.L,MKS.L,MRO.L,MRW.L,NG.L,NXT.L,OML.L,PFC.L,PRU.L,RB.L,RBS.L,RDSA.L,REL.L,RIO.L,RR.L,RRS.L,RSA.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SNN.L,SRP.L,SSE.L,STAN.L,SVT.L,TATE.L,TLW.L,TSCO.L,ULVR.L,UU.L,VED.L,VOD.L,WEIR.L,WPP.L,WTB.L
2015-04-28,971.0911865234375,2584.3330078125,,1436.8150634765625,719.9995727539062,-660.4034423828125,3801.40185546875,424.24609375,823.2194213867188,231.90882873535156,-32.56178665161133,1668.670166015625,342.2463073730469,1561.748291015625,1239.643798828125,188.75289916992188,1076.9267578125,560.5670776367188,2886.870361328125,1697.042724609375,14368.5,1636.3663330078125,-632.2857055664062,1067.599609375,690.7999267578125,243.39480590820312,,270.1220397949219,1198.0367431640625,1117.9425048828125,524.0011596679688,48.472293853759766,460.65625,3427.989501953125,-587.1966552734375,2434.58544921875,216.97311401367188,3139.500732421875,-211.11663818359375,1107.9852294921875,201.0291290283203,64.29676055908203,467.4473876953125,429.6913146972656,43.15815353393555,162.3521270751953,769.6318969726562,6161.72998046875,,-980.3265991210938,1443.650390625,5317.78515625,-2.715453624725342,,966.6360473632812,2315.810791015625,974.3613891601562,,370.3424987792969,213.623046875,2821.173583984375,435.01275634765625,-1012.7156372070312,226.36190795898438,134.39999389648438,1142.751708984375,964.8771362304688,1761.5245361328125,491.4402770996094,353.7608642578125,209.3289031982422,2542.64013671875,785.92919921875,,170.18116760253906,1514.610595703125,1263.807373046875,4743.92578125
2015-04-29,979.2623901367188,2586.186279296875,,1426.3145751953125,703.8399658203125,-652.8703002929688,3725.757568359375,425.92462158203125,829.010986328125,227.9608917236328,-32.288482666015625,1646.9874267578125,336.53143310546875,1552.0150146484375,1242.3231201171875,183.47360229492188,1062.989013671875,555.6018676757812,2820.730224609375,1635.1524658203125,14245.5,1592.4874267578125,-616.24951171875,1051.437255859375,687.080810546875,239.87327575683594,,269.1784362792969,1178.9525146484375,1124.3359375,522.0473022460938,48.35249710083008,449.7936096191406,3476.888916015625,-583.00244140625,2388.71875,215.25758361816406,3103.89501953125,-210.27313232421875,1098.33056640625,200.33033752441406,63.81866455078125,463.9783630371094,429.3042297363281,42.50163269042969,161.2523193359375,753.2533569335938,6264.9267578125,,-969.7973022460938,1433.931640625,5218.00927734375,-2.671877861022949,,963.098388671875,2266.067138671875,966.8518676757812,,369.5560302734375,215.38917541503906,2803.966552734375,432.87469482421875,-1006.5885620117188,226.36190795898438,134.10000610351562,1114.147216796875,962.6431884765625,1728.888916015625,481.8120422363281,352.43121337890625,209.7093963623047,2470.588134765625,767.2071533203125,,170.66262817382812,1600.0145263671875,1242.68994140625,4672.3193359375
2015-04-30,950.447998046875,2647.342529296875,,1444.6904296875,701.5956420898438,-661.6589965820312,3758.35595703125,426.3442687988281,834.802490234375,226.4970245361328,-32.50322341918945,1661.4425048828125,337.9332275390625,1543.166748046875,1231.605712890625,180.78378295898438,1075.068603515625,568.0150146484375,2830.4970703125,1640.5341796875,14284.5,1605.7841796875,-620.8313598632812,1048.74365234375,670.7431640625,239.9552001953125,,266.1332702636719,1179.731689453125,1123.422607421875,522.8289184570312,48.52470016479492,438.5285949707031,3427.989501953125,-583.468505859375,2396.057861328125,209.79754638671875,3133.872802734375,-211.65887451171875,1096.577392578125,201.88327026367188,63.78567886352539,459.6421813964844,428.530029296875,42.47025680541992,158.0374298095703,753.7673950195312,6320.82470703125,,-968.6889038085938,1439.2327880859375,5236.88623046875,-2.5877845287323,,973.8995971679688,2242.36083984375,981.8709716796875,,373.6631774902344,218.43984985351562,2793.64208984375,432.9637451171875,-1002.2120361328125,231.58389282226562,133.60000610351562,1106.281005859375,955.9412231445312,1733.7841796875,478.60272216796875,344.1165466308594,210.23260498046875,2487.949951171875,773.58056640625,,170.7737579345703,1664.65283203125,1239.441162109375,4703.64599609375
2015-05-01,1002.055908203125,2663.095703125,,1442.9404296875,711.4708862304688,-656.6367797851562,3729.100830078125,422.5675964355469,829.010986328125,225.65420532226562,-32.073753356933594,1656.9254150390625,336.85491943359375,1525.4697265625,1228.9263916015625,180.21751403808594,1072.2811279296875,578.442138671875,2810.445068359375,1648.6068115234375,14284.5,1608.8865966796875,-628.3585205078125,1042.4581298828125,663.75146484375,238.80865478515625,,268.1920166015625,1177.394775390625,1095.1087646484375,519.7027587890625,48.38992691040039,448.58660888671875,3443.881591796875,-585.3325805664062,2408.900146484375,210.3766326904297,3108.584228515625,-213.52662658691406,1079.0128173828125,199.78677368164062,68.31118774414062,459.20849609375,424.65887451171875,42.26243591308594,159.05264282226562,760.0276489257812,6307.92529296875,,-964.2555541992188,1424.213134765625,5213.51611328125,-2.5977227687835693,,997.302001953125,2329.412841796875,979.054931640625,,371.478515625,218.1187286376953,2787.61962890625,435.63641357421875,-992.5838623046875,228.85939025878906,130.5,1108.42626953125,954.1578369140625,1700.3323974609375,477.8002014160156,349.2710876464844,214.03775024414062,2495.763427734375,763.2236938476562,,170.36634826660156,1669.0802001953125,1248.3753662109375,4672.3193359375
2015-05-05,1003.3461303710938,2643.63671875,,1422.814453125,716.857421875,-642.826171875,3710.295166015625,422.14788818359375,825.7015380859375,221.972412109375,-31.878530502319336,1665.056396484375,341.41961669921875,1534.3182373046875,1265.5440673828125,181.63320922851562,1063.918212890625,575.95947265625,2783.552001953125,1657.5762939453125,14235.5,1592.9306640625,-636.2130126953125,1032.581298828125,680.9978637695312,238.31727600097656,,269.6502990722656,1168.825927734375,1085.0618896484375,514.2322998046875,47.19945526123047,432.09149169921875,3365.64404296875,-583.9345092773438,2413.486572265625,205.6611328125,3074.85400390625,-213.0446319580078,1071.991455078125,199.78677368164062,67.93199920654297,455.3058776855469,424.27178955078125,42.342166900634766,158.54502868652344,760.2948608398438,6196.12890625,,-974.230712890625,1424.655029296875,5148.79541015625,-2.5633206367492676,,972.99951171875,2340.294189453125,971.54541015625,,362.65252685546875,220.76792907714844,2760.94775390625,442.31793212890625,-1007.4638671875,228.6323699951172,130.3000030517578,1102.705322265625,934.5033569335938,1701.148193359375,475.79443359375,356.58807373046875,215.8451690673828,2460.171142578125,757.2485961914062,,169.2923126220703,1676.16357421875,1227.257568359375,4520.1552734375
2015-05-06,992.1644897460938,2645.489501953125,,1414.9390869140625,702.4933471679688,-644.7093505859375,3688.980712890625,420.0498046875,826.9426879882812,221.3070068359375,-31.449068069458008,1672.2841796875,340.2335205078125,1520.1607666015625,1254.82666015625,184.18145751953125,1064.8475341796875,582.4140014648438,2785.47802734375,1665.649169921875,14216.5,1589.385009765625,-673.1945190429688,1028.9896240234375,679.13330078125,238.31727600097656,,266.30487060546875,1179.731689453125,1072.27490234375,509.543212890625,47.34920120239258,438.5285949707031,3370.527587890625,-577.876220703125,2412.569091796875,206.15750122070312,3074.85400390625,-213.52662658691406,1064.0899658203125,201.1844482421875,68.1545639038086,450.5360412597656,423.4975891113281,42.2938232421875,160.1525115966797,745.62060546875,6230.5283203125,,-981.989013671875,1410.5186767578125,5110.14404296875,-2.5465025901794434,,967.5989379882812,2337.96240234375,960.281005859375,,365.2740478515625,213.78359985351562,2762.66845703125,477.50732421875,-1010.0897827148438,228.40530395507812,131.1999969482422,1107.711181640625,935.3970336914062,1690.5416259765625,475.39324951171875,357.2528991699219,215.75003051757812,2449.754150390625,757.6468505859375,,171.99595642089844,1691.2164306640625,1221.5721435546875,4520.1552734375
2015-05-07,952.168212890625,2632.517333984375,,1409.68896484375,701.146728515625,-661.6589965820312,3683.548095703125,417.6159362792969,819.0827026367188,221.70787048339844,-31.624757766723633,1684.932373046875,333.1845703125,1537.857666015625,1241.429931640625,182.199462890625,1075.068603515625,575.95947265625,2774.593505859375,1662.0614013671875,14148.0,1575.201904296875,-662.0673828125,1020.9086303710938,656.2935791015625,238.50106811523438,,260.21441650390625,1127.1519775390625,1054.9210205078125,506.8079833984375,47.23689270019531,452.2074890136719,3372.97412109375,-553.176513671875,2396.97509765625,208.55661010742188,3036.444091796875,-212.32164001464844,1064.0899658203125,203.43624877929688,67.70118713378906,449.23516845703125,422.33624267578125,42.00627517700195,157.6746063232422,746.306884765625,6286.42626953125,,-928.7887573242188,1409.6353759765625,5126.32373046875,-2.5388574600219727,,964.8986206054688,2306.4833984375,954.64892578125,,373.4010009765625,214.3455810546875,2791.921142578125,469.0440673828125,-982.9556274414062,230.2216339111328,129.39999389648438,1118.4378662109375,924.2288818359375,1685.646240234375,476.9979248046875,337.2164306640625,212.8010711669922,2461.907470703125,757.6468505859375,,171.6996307373047,1647.8292236328125,1223.19677734375,4582.81103515625
2015-05-08,959.4793090820312,2713.132568359375,,1444.6904296875,709.2265014648438,-683.6304931640625,3788.028076171875,427.6031494140625,896.0267944335938,229.8582305908203,-32.87412643432617,1726.4910888671875,336.2459716796875,1575.0208740234375,1263.7578125,196.92266845703125,1096.4398193359375,614.687255859375,2881.39501953125,1696.145751953125,14428.0,1587.612060546875,-660.1036987304688,1037.968994140625,658.6240234375,245.52076721191406,,259.5710754394531,1151.68896484375,1107.8955078125,526.7363891601562,48.000587463378906,460.65625,3447.551025390625,-559.2349243164062,2430.916259765625,215.6712188720703,3140.4384765625,-222.32313537597656,1108.8658447265625,208.8715362548828,71.59197235107422,457.0404052734375,436.272216796875,42.726417541503906,161.3290252685547,776.8353271484375,6389.62353515625,,-947.6304321289062,1455.5775146484375,5253.96533203125,-2.6940481662750244,,984.70068359375,2330.57861328125,966.8518676757812,,378.9937744140625,223.17633056640625,2856.44970703125,484.1889343261719,-1017.092041015625,229.54051208496094,137.10000610351562,1177.7923583984375,941.2044067382812,1754.9974365234375,484.2191162109375,338.6290588378906,217.70018005371094,2512.256591796875,796.2860717773438,,172.81072998046875,1665.538330078125,1252.436279296875,4721.5478515625
2015-05-11,970.2311401367188,2667.728271484375,,1442.0655517578125,702.4933471679688,-679.2362670898438,3784.684326171875,428.0227355957031,898.5088500976562,232.30780029296875,-32.971736907958984,1711.1324462890625,333.62188720703125,1571.4815673828125,1262.86474609375,198.6215057373047,1094.58154296875,618.6600341796875,2846.406005859375,1647.7098388671875,14408.0,1581.8502197265625,-663.3764038085938,1056.8245849609375,653.9629516601562,246.10577392578125,,262.4875793457031,1150.9097900390625,1127.9893798828125,524.0011596679688,47.34172439575195,454.62139892578125,3402.3212890625,-555.9727783203125,2436.41943359375,219.14573669433594,3164.798095703125,-223.28717041015625,1106.2320556640625,208.48330688476562,71.3858871459961,453.1377868652344,436.6593017578125,42.06989288330078,163.0225067138672,776.4918212890625,6355.224609375,,-944.8596801757812,1455.5775146484375,5212.6162109375,-2.7345657348632812,,976.599853515625,2355.06201171875,957.4650268554688,,377.94512939453125,225.98609924316406,2905.4912109375,495.32489013671875,-1002.2120361328125,231.58389282226562,136.3000030517578,1170.64111328125,936.2896728515625,1741.9432373046875,483.8179931640625,338.21417236328125,221.1723175048828,2478.40087890625,796.2860717773438,,173.88479614257812,1697.41455078125,1250.8118896484375,4681.26904296875
2015-05-12,973.671630859375,2630.663818359375,,1442.0655517578125,710.5731811523438,-664.169921875,3677.697021484375,417.95166015625,896.0267944335938,229.3238067626953,-33.04982376098633,1693.0633544921875,332.41925048828125,1553.7847900390625,1248.5750732421875,196.993408203125,1080.6435546875,620.6459350585938,2819.512939453125,1630.6676025390625,14220.5,1556.5865478515625,-654.212890625,1090.046630859375,665.1497192382812,243.09730529785156,,259.056396484375,1125.983154296875,1094.1953125,518.530517578125,46.420780181884766,442.9540710449219,3343.6357421875,-547.1182250976562,2419.90771484375,215.75390625,3127.316650390625,-215.3943634033203,1104.47900390625,204.52328491210938,71.73210144042969,447.0670471191406,433.9495849609375,41.414222717285156,161.50730895996094,763.715087890625,6256.326171875,,-944.3055419921875,1420.67919921875,5140.7060546875,-2.6825807094573975,,961.29833984375,2327.8583984375,943.3847045898438,,372.2649841308594,223.97909545898438,2847.845947265625,481.9617004394531,-982.9556274414062,236.12477111816406,136.10000610351562,1162.0596923828125,925.5693359375,1734.60009765625,476.1955261230469,348.856201171875,216.36837768554688,2447.14990234375,783.5391235351562,,173.03297424316406,1678.8199462890625,1230.50634765625,4658.892578125
2015-05-13,973.2413940429688,2642.7099609375,,1421.0643310546875,716.857421875,-665.4254760742188,3669.339111328125,419.6301574707031,894.3720703125,231.81790161132812,-33.55738067626953,1690.353271484375,332.3827209472656,1554.669677734375,1251.2542724609375,195.7901153564453,1039.7593994140625,631.5690307617188,2829.443115234375,1616.316650390625,14236.0,1555.257080078125,-672.5399780273438,1093.63818359375,698.7102661132812,244.1836700439453,,258.11279296875,1129.87841796875,1115.202392578125,524.391845703125,45.97154235839844,447.3796691894531,3335.0830078125,-559.2349243164062,2445.5927734375,215.09210205078125,3133.872802734375,-217.50314331054688,1124.6695556640625,205.06683349609375,73.1499252319336,448.367919921875,437.04644775390625,41.622032165527344,157.6746063232422,756.4259643554688,6312.2255859375,,-988.638916015625,1422.8880615234375,5093.9638671875,-2.6986348628997803,,972.0994262695312,2315.03369140625,943.3847045898438,,372.701904296875,221.16929626464844,2850.4267578125,483.7434997558594,-987.33203125,229.31350708007812,138.10000610351562,1169.926025390625,928.6959228515625,1760.708984375,476.59674072265625,357.33587646484375,213.75233459472656,2445.41357421875,787.5225830078125,,174.69960021972656,1685.0184326171875,1238.6287841796875,4672.3193359375
2015-05-14,955.1786499023438,2660.3154296875,,1416.6893310546875,714.1641845703125,-669.8198852539062,3706.5341796875,421.3087158203125,908.4371948242188,233.4658203125,-33.830684661865234,1703.0010986328125,332.9658508300781,1557.323974609375,1264.6510009765625,198.90460205078125,1047.19287109375,624.1210327148438,2816.523193359375,1623.4923095703125,14331.0,1583.6231689453125,-675.1581420898438,1099.9237060546875,709.430908203125,245.01939392089844,,256.2256774902344,1129.0892333984375,1127.9893798828125,530.6438598632812,46.24109649658203,453.8168029785156,3368.090087890625,-562.4970703125,2481.368896484375,212.85845947265625,3167.60302734375,-216.55120849609375,1137.838623046875,205.84329223632812,73.21587371826172,447.93426513671875,437.8206481933594,42.54998779296875,159.7246551513672,758.14111328125,6325.12548828125,,-983.6515502929688,1441.8834228515625,5183.85205078125,-2.7177469730377197,,984.70068359375,2296.76806640625,950.8941650390625,,374.7992248535156,222.7414093017578,2880.53955078125,488.6388854980469,-1004.8380126953125,230.33517456054688,137.60000610351562,1181.3677978515625,930.9298706054688,1753.36572265625,480.2073669433594,354.5926208496094,216.32078552246094,2478.40087890625,787.1242065429688,,174.3662567138672,1695.6436767578125,1258.121826171875,4699.1708984375
2015-05-15,937.9760131835938,2695.52685546875,,1400.9383544921875,708.3286743164062,-681.1195068359375,3650.532470703125,422.5675964355469,894.3720703125,233.06494140625,-34.27967834472656,1707.5184326171875,329.7586669921875,1568.8270263671875,1242.3231201171875,198.90460205078125,1065.7764892578125,627.100341796875,2786.540771484375,1628.8739013671875,14303.0,1583.1798095703125,-633.922119140625,1100.821533203125,701.0408325195312,245.18646240234375,,251.59349060058594,1119.6170654296875,1140.776123046875,539.6312255859375,46.18868637084961,456.230712890625,3374.197265625,-557.3707885742188,2472.195556640625,216.7466583251953,3161.984130859375,-217.34959411621094,1149.2548828125,206.61976623535156,73.3642578125,444.8988952636719,439.7562255859375,42.77391052246094,159.81378173828125,766.287109375,6316.52490234375,,-974.230712890625,1437.4656982421875,5167.67236328125,-2.6894609928131104,,987.4010620117188,2277.725341796875,950.8941650390625,,379.1684875488281,220.0109100341797,2910.653076171875,488.6388854980469,-998.7110595703125,230.2216339111328,137.5,1187.803955078125,939.4209594726562,1767.2359619140625,484.6203308105469,346.61083984375,213.5620880126953,2469.72021484375,790.709228515625,,173.6995849609375,1680.5909423828125,1259.746337890625,4766.30224609375
2015-05-18,926.3641357421875,2698.306884765625,,1416.6893310546875,711.9197387695312,-671.703125,3669.339111328125,421.3087158203125,919.1926879882812,232.61956787109375,-34.18206787109375,1709.3255615234375,329.685791015625,1571.4815673828125,1267.330322265625,198.69229125976562,1064.8475341796875,627.100341796875,2780.56201171875,1628.8739013671875,14302.0,1589.828125,-639.4856567382812,1099.9237060546875,738.7963256835938,245.68789672851562,,254.7673797607422,1130.2728271484375,1155.3896484375,538.0681762695312,46.31596374511719,457.4377136230469,3393.7587890625,-557.3707885742188,2446.510498046875,219.228515625,3147.932861328125,-218.02517700195312,1151.0081787109375,206.5421142578125,72.65533447265625,445.3325500488281,449.8210754394531,42.42190170288086,159.3681182861328,767.4882202148438,6325.12548828125,,-981.434814453125,1446.3006591796875,5181.1552734375,-2.685638666152954,,991.001220703125,2273.45068359375,948.078125,,380.3919372558594,220.2591552734375,2906.35107421875,504.3579406738281,-1004.8380126953125,229.54051208496094,136.60000610351562,1192.0947265625,940.3126831054688,1773.763427734375,481.0096435546875,346.6938171386719,211.27903747558594,2478.40087890625,795.4893188476562,,173.4033203125,1714.238037109375,1267.0562744140625,4734.974609375
2015-05-19,912.6021118164062,2741.858154296875,,1427.1898193359375,695.76025390625,-677.9806518554688,3680.62255859375,427.18353271484375,914.2286376953125,234.000244140625,-34.59202194213867,1729.2012939453125,329.7222900390625,1599.796630859375,1321.8104248046875,199.96641540527344,1083.4312744140625,630.5764770507812,2818.449462890625,1660.267333984375,14343.0,1608.8865966796875,-609.0496215820312,1122.3709716796875,712.6937255859375,245.6043243408203,,248.4625244140625,1138.560546875,1169.09033203125,549.7908935546875,46.1737060546875,456.6329650878906,3404.767578125,-564.8272094726562,2447.427734375,223.61305236816406,3199.456787109375,-223.061279296875,1196.6651611328125,209.64801025390625,72.5399169921875,446.1997375488281,453.3050231933594,42.47025680541992,161.3290252685547,772.032470703125,6385.32373046875,,-973.1222534179688,1474.5731201171875,5256.6611328125,-2.6642329692840576,,1011.703369140625,2212.82568359375,947.1394653320312,,385.9846496582031,218.935302734375,2930.441650390625,512.4420776367188,-1017.092041015625,230.10813903808594,137.6999969482422,1212.832763671875,943.4383544921875,1782.73828125,492.24261474609375,337.71533203125,210.3752899169922,2517.46533203125,799.87109375,,167.84788513183594,1694.7581787109375,1284.1126708984375,4752.87548828125
2015-05-20,915.6124877929688,2722.39892578125,,1406.1888427734375,699.3511962890625,-682.3751220703125,3671.845947265625,427.18353271484375,912.573974609375,241.8833465576172,-34.20159149169922,1715.649658203125,329.5400085449219,1519.2757568359375,1313.772216796875,199.25857543945312,1073.2100830078125,630.0796508789062,2826.4541015625,1660.267333984375,14376.5,1594.7034912109375,-594.9769287109375,1120.5751953125,707.5664672851562,246.60714721679688,,250.9072723388672,1142.5067138671875,1147.169677734375,539.240478515625,46.637916564941406,456.230712890625,3401.09814453125,-563.42919921875,2415.32177734375,222.62033081054688,3216.32177734375,-221.95579528808594,1174.7130126953125,208.7162322998047,72.31737518310547,442.2971496582031,451.75653076171875,42.54998779296875,160.08119201660156,774.605224609375,6381.02392578125,,-965.3638305664062,1451.60205078125,5244.9765625,-2.7116312980651855,,1006.3029174804688,2228.370361328125,942.4459228515625,,383.3630676269531,216.78399658203125,2938.185302734375,516.93310546875,-1025.844970703125,230.10813903808594,137.3000030517578,1202.106201171875,942.9878540039062,1777.8428955078125,479.80621337890625,336.71759033203125,209.75698852539062,2513.124755859375,803.8545532226562,,176.92176818847656,1671.7364501953125,1281.6761474609375,4752.87548828125
2015-05-21,910.8818359375,2704.793212890625,,1409.68896484375,704.7377319335938,-680.49169921875,3698.59326171875,430.5405578613281,920.0201416015625,241.43797302246094,-33.90877151489258,1725.2596435546875,333.8406066894531,1504.2335205078125,1312.8792724609375,198.90460205078125,1066.7059326171875,635.5416259765625,2922.27197265625,1650.40087890625,14419.5,1596.033203125,-593.0133056640625,1116.983642578125,709.430908203125,246.94140625,,251.7650909423828,1144.8751220703125,1166.35009765625,530.2531127929688,46.48442840576172,445.7703857421875,3379.08984375,-569.9535522460938,2419.130126953125,221.62759399414062,3237.86767578125,-225.0879364013672,1162.4244384765625,209.259765625,72.40803527832031,445.7661437988281,459.49871826171875,42.582218170166016,160.70509338378906,779.5787353515625,6406.8232421875,,-999.1682739257812,1464.4127197265625,5254.8642578125,-2.7139246463775635,,995.5017700195312,2233.42236328125,949.0167846679688,,383.4504089355469,215.70835876464844,2931.302490234375,516.0349731445312,-1041.600341796875,232.49209594726562,137.8000030517578,1184.228271484375,944.330078125,1780.2904052734375,477.8002014160156,353.59490966796875,209.94725036621094,2494.89501953125,801.4645385742188,,179.62542724609375,1696.529052734375,1271.9295654296875,4708.12109375
2015-05-22,913.8922119140625,2718.692626953125,,1395.6881103515625,694.8624877929688,-675.4696655273438,3739.131591796875,432.638671875,926.63916015625,240.6363067626953,-33.92828369140625,1722.51416015625,333.6583251953125,1512.1968994140625,1309.306640625,198.55067443847656,1066.7059326171875,633.554931640625,2922.27197265625,1644.1220703125,14468.5,1607.5567626953125,-595.30419921875,1119.67724609375,711.29541015625,249.4484405517578,,250.82147216796875,1155.9249267578125,1163.610107421875,529.8624267578125,46.94586181640625,436.5170593261719,3371.751220703125,-575.5458374023438,2440.497314453125,221.29669189453125,3255.670166015625,-224.41241455078125,1158.9100341796875,209.10447692871094,72.5234603881836,444.0316162109375,459.8858642578125,43.15815353393555,161.06163024902344,787.6397705078125,6406.8232421875,,-994.7349853515625,1461.3204345703125,5276.43701171875,-2.714689254760742,,993.7015991210938,2255.962646484375,956.5263671875,,380.8288269042969,216.20480346679688,2945.068359375,513.7894287109375,-1051.2286376953125,237.03292846679688,138.89999389648438,1191.3795166015625,946.5640869140625,1773.763427734375,479.40496826171875,344.9483337402344,208.71055603027344,2500.971435546875,798.2777709960938,,187.9585418701172,1715.12353515625,1267.0562744140625,4663.3681640625
2015-05-26,891.5287475585938,2687.1875,,1405.313720703125,678.2540283203125,-660.4034423828125,3655.54736328125,431.7994079589844,921.6749267578125,235.9598846435547,-33.67451095581055,1717.0225830078125,329.24847412109375,1508.65771484375,1298.58935546875,193.38343811035156,1063.918212890625,628.09375,2878.40625,1592.9954833984375,14281.5,1600.90869140625,-568.4680786132812,1108.9024658203125,686.1250610351562,248.4456329345703,,248.54833984375,1128.694580078125,1160.8699951171875,523.6104125976562,46.673545837402344,438.1262512207031,3331.412841796875,-575.5458374023438,2383.827880859375,220.80032348632812,3234.12451171875,-222.07859802246094,1148.37451171875,207.70680236816406,71.56724548339844,444.0316162109375,457.9503479003906,42.661949157714844,157.94203186035156,776.4918212890625,6342.32470703125,,-977.5556030273438,1440.55810546875,5233.291015625,-2.639005422592163,,982.0003662109375,2234.19970703125,947.1394653320312,,373.4010009765625,212.0677032470703,2902.90966796875,509.7472839355469,-1044.2261962890625,237.03292846679688,136.6999969482422,1176.3621826171875,939.4209594726562,1746.8388671875,481.4109191894531,329.5675964355469,205.1432647705078,2477.53271484375,778.3606567382812,,185.73634338378906,1772.67822265625,1266.244140625,4654.4169921875
2015-05-27,894.9693603515625,2687.1875,,1418.4393310546875,683.6405029296875,-664.169921875,3734.952392578125,438.9331359863281,936.5673217773438,239.83465576171875,-34.14302444458008,1749.971923828125,331.21649169921875,1527.2396240234375,1310.1998291015625,197.84283447265625,1076.9267578125,635.5416259765625,2920.345947265625,1649.5037841796875,14454.5,1628.831298828125,-574.6862182617188,1112.4942626953125,693.1167602539062,254.1282196044922,,245.9748992919922,1140.53369140625,1179.136962890625,528.2993774414062,47.3014030456543,452.2074890136719,3387.64306640625,-582.536376953125,2393.117919921875,225.84669494628906,3311.8837890625,-225.27218627929688,1165.058349609375,209.33741760253906,72.0535888671875,445.7661437988281,461.8213806152344,42.726417541503906,158.47679138183594,796.6481323242188,6441.2216796875,,-972.0138549804688,1448.0679931640625,5318.6845703125,-2.6535303592681885,,989.2011108398438,2239.252197265625,955.5875854492188,,381.1783447265625,211.5712432861328,2930.441650390625,511.9928894042969,-1066.9837646484375,233.85433959960938,137.10000610351562,1204.9666748046875,950.5816040039062,1786.8177490234375,481.0096435546875,329.2346496582031,206.427490234375,2521.80615234375,792.3026733398438,,186.2919158935547,1760.2816162109375,1286.5491943359375,4694.69482421875
2015-05-28,890.2386474609375,2733.51806640625,,1424.5645751953125,678.7029418945312,-662.9144287109375,3754.5947265625,437.6742858886719,935.7398071289062,241.48257446289062,-34.123504638671875,1744.480224609375,330.4146728515625,1518.390869140625,1305.7342529296875,197.276611328125,1074.139404296875,626.603759765625,2972.206298828125,1656.6795654296875,14460.0,1632.3773193359375,-568.140869140625,1126.8604736328125,690.3201293945312,251.95542907714844,,245.11715698242188,1152.373291015625,1180.963623046875,528.6901245117188,47.17279815673828,457.8399353027344,3420.65966796875,-583.9345092773438,2356.88671875,227.08761596679688,3345.61376953125,-230.3082733154297,1168.5648193359375,208.5609588623047,72.490478515625,445.3325500488281,463.4794616699219,42.710296630859375,157.76376342773438,802.1348876953125,6488.52099609375,,-985.31396484375,1441.8834228515625,5313.291015625,-2.6642329692840576,,995.5017700195312,2241.58349609375,952.7716674804688,,377.4207763671875,212.81239318847656,2930.441650390625,518.7296752929688,-1051.2286376953125,245.2064971923828,136.89999389648438,1196.38525390625,944.330078125,1807.215087890625,469.37554931640625,325.3267517089844,205.8567352294922,2527.01416015625,799.87109375,,187.92147827148438,1749.656494140625,1280.8641357421875,4691.935546875
2015-05-29,882.4973754882812,2805.794189453125,,1407.063720703125,669.7252807617188,-657.2645874023438,3654.71142578125,432.2191162109375,930.7757568359375,240.5027313232422,-33.65498733520508,1735.3280029296875,328.5559997558594,1499.8094482421875,1279.833984375,196.49795532226562,1062.989013671875,621.638427734375,2920.345947265625,1642.328125,14324.0,1609.329833984375,-551.7774047851562,1118.779296875,708.0325317382812,249.19769287109375,,247.00428771972656,1147.242919921875,1158.1298828125,522.4381713867188,47.10471725463867,445.7703857421875,3350.974853515625,-580.206298828125,2323.44287109375,225.26760864257812,3278.15380859375,-227.23753356933594,1152.76123046875,206.38682556152344,72.350341796875,440.99627685546875,460.32122802734375,42.42190170288086,152.4158172607422,800.9322509765625,6467.02197265625,,-1003.0474243164062,1437.4656982421875,5307.8974609375,-2.6397695541381836,,976.599853515625,2219.820556640625,936.8138427734375,,376.8964538574219,208.1788330078125,2902.90966796875,510.64556884765625,-1049.4779052734375,247.93101501464844,137.60000610351562,1190.66455078125,934.5033569335938,1792.5286865234375,466.9685974121094,328.48687744140625,202.24188232421875,2506.1796875,793.497802734375,,189.14369201660156,1792.157958984375,1250.8118896484375,4633.11669921875
