Date,0127.KL,0172.KL,2194.KL,5005.KL,5099.KL,5135.KL,5184.KL,5216.KL,5257.KL,5279.KL,5398.KL,5878.KL,7108.KL,7206.KL,7293.KL,8583.KL,MLYBY,MNCS.KL
2015-01-28,0.03409963473677635,0.7216894626617432,2.2753632068634033,2.0199999809265137,2.3976807594299316,2.0373928546905518,1.761820673942566,1.0454320907592773,0.8703720569610596,,5.070000171661377,0.799300491809845,,0.3499999940395355,2.9000000953674316,1.3987724781036377,3.6037166118621826,0.4111100137233734
2015-01-29,0.03409963473677635,0.7173951864242554,2.284883499145508,2.049999952316284,2.380368947982788,2.0747759342193604,1.7338552474975586,1.027861475944519,0.8703720569610596,,5.059999942779541,0.8219028115272522,,0.33500000834465027,2.8399999141693115,1.3706563711166382,3.573305606842041,0.4000000059604645
2015-01-30,0.03409963473677635,0.7216894626617432,2.303924083709717,2.0299999713897705,2.4236483573913574,2.0373928546905518,1.7245334386825562,1.027861475944519,0.8990656137466431,,5.070000171661377,0.8075194954872131,,0.33500000834465027,2.8399999141693115,1.3425403833389282,3.6113200187683105,0.4027799963951111
2015-02-02,,,,,,,,,,,,,,,,,3.573305606842041,
2015-02-03,,,,,,,,,,,,,,,,,3.687346935272217,
2015-02-04,0.03409963473677635,0.7431705594062805,2.284883499145508,2.0299999713897705,2.3890247344970703,2.102813482284546,1.7711424827575684,1.036646842956543,0.9181946516036987,,5.099999904632568,0.8095742464065552,,0.35499998927116394,2.880000114440918,1.3355114459991455,3.770977258682251,0.4083299934864044
2015-02-05,0.03409963473677635,0.7345820069313049,2.2753632068634033,2.0999999046325684,2.406336784362793,2.065430164337158,1.7524988651275635,1.036646842956543,0.9038479328155518,,5.139999866485596,0.8136836886405945,,0.3449999988079071,2.7799999713897705,1.3987724781036377,3.801388740539551,0.4166699945926666
2015-02-06,0.03653532639145851,0.7646515965461731,2.342005491256714,2.0999999046325684,2.406336784362793,2.065430164337158,1.743177056312561,1.027861475944519,0.9181946516036987,,5.150000095367432,0.8177933096885681,,0.3499999940395355,2.7899999618530273,1.40580153465271,3.7481698989868164,0.43055999279022217
2015-02-09,0.03653532639145851,0.7775343656539917,2.39912748336792,2.140000104904175,2.4236483573913574,2.0747759342193604,1.7338552474975586,1.0190764665603638,0.9277592301368713,,5.159999847412109,0.8177933096885681,,0.3700000047683716,2.7699999809265137,1.40580153465271,3.7785804271698,0.43055999279022217
2015-02-10,0.03653532639145851,0.7689458727836609,2.4086477756500244,2.0999999046325684,2.3890247344970703,2.0747759342193604,1.7897861003875732,1.010291337966919,0.9229769110679626,,5.150000095367432,0.8075194954872131,,0.41999998688697815,2.759999990463257,1.40580153465271,3.793785810470581,0.4361099898815155
2015-02-11,0.03653532639145851,0.7560532689094543,2.418168544769287,2.109999895095825,2.371713161468506,2.0747759342193604,1.7524988651275635,0.9927211403846741,0.9086301326751709,,5.150000095367432,0.811629056930542,,0.38999998569488525,2.759999990463257,1.40580153465271,3.9154305458068848,0.4416700005531311
2015-02-12,0.03653532639145851,0.7517590522766113,2.4467291831970215,2.119999885559082,2.380368947982788,2.056084394454956,1.743177056312561,0.9839359521865845,0.9181946516036987,,5.099999904632568,0.799300491809845,,0.41499999165534973,2.7300000190734863,1.4128305912017822,3.8089919090270996,0.4416700005531311
2015-02-13,0.04140670225024223,0.7474647760391235,2.475290298461914,2.0999999046325684,2.3370895385742188,2.046738862991333,1.7524988651275635,0.9575805068016052,0.9229769110679626,,5.190000057220459,0.799300491809845,,0.4350000023841858,2.75,1.4128305912017822,3.8089919090270996,0.4333299994468689
2015-02-16,0.042624544352293015,0.7603475451469421,2.4848105907440186,2.009999990463257,2.2678425312042236,2.0280468463897705,1.7804642915725708,0.9575805068016052,0.946888267993927,,5.150000095367432,0.7951910495758057,,0.41999998688697815,2.799999952316284,1.40580153465271,,0.4361099898815155
2015-02-17,0.03653532639145851,0.7646515965461731,2.456249713897705,1.9900000095367432,2.285154104232788,2.0373928546905518,1.7338552474975586,0.9487955570220947,0.9564527869224548,,5.159999847412109,0.799300491809845,,0.41499999165534973,2.7899999618530273,1.4268884658813477,3.907827854156494,0.4361099898815155
2015-02-18,0.03531748056411743,0.7603475451469421,2.456249713897705,1.9900000095367432,2.285154104232788,2.093467950820923,1.7711424827575684,0.9575805068016052,0.946888267993927,,5.150000095367432,0.811629056930542,,0.4300000071525574,2.7799999713897705,1.4620336294174194,3.8850197792053223,0.4361099898815155
2015-02-19,,,,,,,,,,,,,,,,,3.801388740539551,
2015-02-20,,,,,,,,,,,,,,,,,3.930635929107666,
2015-02-23,0.03531748056411743,0.7732400894165039,2.4848105907440186,2.0999999046325684,2.285154104232788,2.1308512687683105,1.7524988651275635,0.9487955570220947,0.9564527869224548,,5.199999809265137,0.8219028115272522,,0.4050000011920929,2.759999990463257,1.447975516319275,3.8089919090270996,0.4416700005531311
2015-02-24,0.03531748056411743,0.7603475451469421,2.4848105907440186,2.0999999046325684,2.285154104232788,2.1308512687683105,1.7524988651275635,0.9751509428024292,0.9373236894607544,,5.28000020980835,0.8342313766479492,,0.38499999046325684,2.7200000286102295,1.447975516319275,3.8546080589294434,0.4388900101184845
2015-02-25,0.03531748056411743,0.7775343656539917,2.475290298461914,2.0799999237060547,2.30246639251709,2.149542808532715,1.7338552474975586,0.9663659334182739,0.9134123921394348,,5.300000190734863,0.8321766257286072,,0.38999998569488525,2.75,1.4268884658813477,3.7861831188201904,0.44999998807907104
2015-02-26,0.03531748056411743,0.7732400894165039,2.4848105907440186,2.140000104904175,2.3370895385742188,2.1308512687683105,1.743177056312561,0.9663659334182739,0.9086301326751709,,5.349999904632568,0.8219028115272522,,0.4000000059604645,2.759999990463257,1.4128305912017822,3.930635929107666,0.4722200036048889
2015-02-27,0.03653532639145851,0.799015462398529,2.475290298461914,2.0999999046325684,2.2678425312042236,2.1308512687683105,1.7338552474975586,0.9663659334182739,0.9277592301368713,,5.260000228881836,0.8219028115272522,,0.38999998569488525,2.759999990463257,1.4268884658813477,3.9610469341278076,0.48611000180244446
2015-03-02,0.03531748056411743,0.7947211861610413,2.494331121444702,2.0999999046325684,2.1726276874542236,2.1401970386505127,1.696568250656128,1.010291337966919,0.8990656137466431,,5.289999961853027,0.8362861275672913,,0.3700000047683716,2.75,1.4128305912017822,3.8926215171813965,0.49167001247406006
2015-03-03,0.042624544352293015,0.7861229181289673,2.456249713897705,2.0999999046325684,2.1033804416656494,2.158888578414917,1.7245334386825562,1.027861475944519,0.9181946516036987,,5.300000190734863,0.8362861275672913,,0.3700000047683716,2.7300000190734863,1.419859528541565,3.8317997455596924,0.5055599808692932
2015-03-04,0.03531748056411743,0.7689458727836609,2.475290298461914,2.140000104904175,2.0947248935699463,2.149542808532715,1.7058900594711304,1.0015060901641846,0.9181947112083435,,5.300000190734863,0.8280670642852783,,0.36500000953674316,2.7300000190734863,1.4128305912017822,3.930635929107666,0.4805600047111511
2015-03-05,0.03531748056411743,0.7646515965461731,2.4467291831970215,2.130000114440918,2.086069107055664,2.1869261264801025,1.687246322631836,0.9663659334182739,0.9181947112083435,,5.300000190734863,0.8321766257286072,,0.3700000047683716,2.7200000286102295,1.4268884658813477,3.8317997455596924,0.48888999223709106
2015-03-06,0.03531748056411743,0.7775343656539917,2.3896071910858154,2.0999999046325684,2.086069107055664,2.1869261264801025,1.6499592065811157,0.9839359521865845,0.9520229697227478,,5.28000020980835,0.8239577412605286,,0.36500000953674316,2.7300000190734863,1.4339174032211304,3.8926215171813965,0.5
2015-03-09,0.04140670225024223,0.7560532689094543,2.342005491256714,2.109999895095825,2.06010103225708,2.1869261264801025,1.6406373977661133,0.9575805068016052,0.90852952003479,,5.28000020980835,0.826012372970581,,0.35499998927116394,2.7100000381469727,1.4409465789794922,3.8926215171813965,0.48888999223709106
2015-03-10,0.040188856422901154,0.7646515965461731,2.380086898803711,2.130000114440918,2.0427894592285156,2.215327739715576,1.6592810153961182,0.9663659334182739,0.9133620858192444,,5.230000019073486,0.8301217555999756,,0.36000001430511475,2.7200000286102295,1.4550045728683472,3.8926215171813965,0.48611000180244446
2015-03-11,0.03653532639145851,0.7560532689094543,2.322964906692505,2.0999999046325684,2.0427894592285156,2.215327739715576,1.668602705001831,0.9575805068016052,0.9471902847290039,,5.130000114440918,0.8177933096885681,,0.3499999940395355,2.8499999046325684,1.4550045728683472,3.7861831188201904,0.48333001136779785
2015-03-12,0.03653532639145851,0.7646515965461731,2.2944037914276123,2.0999999046325684,2.0341334342956543,2.215327739715576,1.7338552474975586,0.9663659334182739,0.9471902847290039,,5.199999809265137,0.826012372970581,,0.36000001430511475,2.930000066757202,1.4339174032211304,3.7861831188201904,0.4805600047111511
2015-03-13,0.03653532639145851,0.7646515965461731,2.284883499145508,2.069999933242798,2.0427894592285156,2.158524751663208,1.7152116298675537,0.9751509428024292,0.9036968946456909,,5.159999847412109,0.826012372970581,,0.3499999940395355,2.9000000953674316,1.4339174032211304,3.710155487060547,0.4749999940395355
2015-03-16,0.03653532639145851,0.7474647760391235,2.3324851989746094,2.0399999618530273,2.025477409362793,2.158524751663208,1.668602705001831,0.9751509428024292,0.8988642692565918,,5.170000076293945,0.8239577412605286,,0.3400000035762787,2.890000104904175,1.4339174032211304,3.7861831188201904,0.4666700065135956
2015-03-17,0.03653532639145851,0.7474647760391235,2.303924083709717,2.0999999046325684,1.9735422134399414,2.158524751663208,1.6779245138168335,0.9663659334182739,0.8940317034721375,,5.170000076293945,0.8157385587692261,,0.33500000834465027,2.819999933242798,1.4409465789794922,3.816594123840332,0.45278000831604004
2015-03-18,0.03653532639145851,0.7517590522766113,2.3134443759918213,2.0899999141693115,1.9562305212020874,2.158524751663208,1.6406373977661133,0.9487955570220947,0.9036968946456909,,5.159999847412109,0.8219028115272522,,0.32499998807907104,2.8299999237060547,1.4339174032211304,3.8241965770721436,0.46110999584198
2015-03-19,0.03653532639145851,0.7775343656539917,2.2944037914276123,2.0999999046325684,1.930262804031372,2.158524751663208,1.6406373977661133,0.9575805068016052,0.9036968946456909,,5.150000095367432,0.8280670642852783,,0.33500000834465027,2.8399999141693115,1.4339174032211304,3.839402914047241,0.44999998807907104
2015-03-20,0.03653532639145851,0.7732400894165039,2.284883499145508,2.140000104904175,1.9216068983078003,2.1206557750701904,1.6219937801361084,0.9487955570220947,0.9036968946456909,,5.159999847412109,0.8280670642852783,,0.33000001311302185,2.819999933242798,1.4339174032211304,3.839402914047241,0.45555999875068665
2015-03-23,0.03653532639145851,0.7646515965461731,2.3324851989746094,2.119999885559082,1.8869832754135132,2.1206557750701904,1.6219937801361084,0.9487955570220947,0.8891990780830383,,5.170000076293945,0.8280670642852783,,0.3199999928474426,2.819999933242798,1.4339174032211304,3.8241965770721436,0.45555999875068665
2015-03-24,0.03653532639145851,0.7732400894165039,2.39912748336792,2.0999999046325684,1.912951111793518,2.1206557750701904,1.6592810153961182,0.9663659334182739,0.8988642692565918,,5.25,0.8362861275672913,,0.32499998807907104,2.819999933242798,1.4409465789794922,3.8317997455596924,0.44999998807907104
2015-03-25,0.03653532639145851,0.7904269099235535,2.342005491256714,2.0999999046325684,1.912951111793518,2.1206557750701904,1.6592810153961182,0.9927211403846741,0.8988642692565918,,5.230000019073486,0.8666505217552185,,0.3400000035762787,2.7899999618530273,1.447975516319275,3.8317997455596924,0.44999998807907104
2015-03-26,0.03653532639145851,0.7775343656539917,2.3134443759918213,2.0999999046325684,1.912951111793518,2.1206557750701904,1.6592810153961182,1.027861475944519,0.8891990780830383,,5.199999809265137,0.8793023824691772,,0.36000001430511475,2.809999942779541,1.4409465789794922,3.7557716369628906,0.44999998807907104
2015-03-27,0.03653532639145851,0.7818286418914795,2.3705666065216064,2.130000114440918,1.930262804031372,2.1206557750701904,1.6592810153961182,1.027861475944519,0.8795338869094849,,5.150000095367432,0.8877368569374084,,0.3449999988079071,2.819999933242798,1.4409465789794922,3.7025527954101562,0.44999998807907104
2015-03-30,0.03653532639145851,0.7689458727836609,2.3705666065216064,2.119999885559082,1.9908539056777954,2.1206557750701904,1.6779245138168335,1.036646842956543,0.8747012615203857,,5.119999885559082,0.8982800245285034,,0.3400000035762787,2.8299999237060547,1.447975516319275,3.72536039352417,0.44999998807907104
2015-03-31,0.03653532639145851,0.7646515965461731,2.4086477756500244,2.180000066757202,2.06010103225708,2.1206557750701904,1.668602705001831,1.0015060901641846,0.9181947112083435,,5.099999904632568,0.8982800245285034,,0.3400000035762787,2.809999942779541,1.447975516319275,3.793785810470581,0.4583300054073334
2015-04-01,0.03653532639145851,0.7603475451469421,2.39912748336792,2.25,1.9648864269256592,2.1206557750701904,1.7058900594711304,0.9751509428024292,0.9761859178543091,,5.110000133514404,0.8982800245285034,,0.33000001311302185,2.799999952316284,1.4268884658813477,3.7633748054504395,0.4583300054073334
2015-04-02,0.03653532639145851,0.7646515965461731,2.5228922367095947,2.25,2.01682186126709,2.1206557750701904,1.743177056312561,0.9751509428024292,0.9665207266807556,,5.139999866485596,0.9024973511695862,,0.33000001311302185,2.799999952316284,1.4339174032211304,3.8774166107177734,0.4583300054073334
2015-04-03,0.040188856422901154,0.7646515965461731,2.5704939365386963,2.2300000190734863,1.9821981191635132,2.1206557750701904,1.7991079092025757,0.9663659334182739,0.9568555355072021,,5.119999885559082,0.9003886580467224,,0.33000001311302185,2.8399999141693115,1.4409465789794922,,0.4583300054073334
2015-04-06,0.040188856422901154,0.7732400894165039,2.5609734058380127,2.240000009536743,1.9735422134399414,2.1206557750701904,1.8177516460418701,0.9575805068016052,0.9375251531600952,,5.130000114440918,0.9024973511695862,,0.33500000834465027,2.859999895095825,1.4409465789794922,3.9154305458068848,0.46110999584198
2015-04-07,0.038971010595560074,0.7689458727836609,2.6085751056671143,2.2100000381469727,1.9562305212020874,2.092254161834717,1.7897861003875732,0.9751509428024292,0.9761859178543091,,5.170000076293945,0.9067145586013794,,0.33500000834465027,2.9200000762939453,1.447975516319275,3.9914581775665283,0.4388900101184845
2015-04-08,0.04140670225024223,0.8033097386360168,2.6085751056671143,2.2699999809265137,1.9475746154785156,2.1017212867736816,1.7897861003875732,0.9927211403846741,0.9955163598060608,,5.199999809265137,0.8982800245285034,,0.33000001311302185,2.950000047683716,1.447975516319275,3.9914581775665283,0.4583300054073334
2015-04-09,0.04140670225024223,0.799015462398529,2.6085751056671143,2.2200000286102295,1.9389187097549438,2.073319673538208,1.8084298372268677,0.9839359521865845,0.9761859178543091,,5.179999828338623,0.8940627574920654,,0.33500000834465027,2.9800000190734863,1.4550045728683472,4.0598835945129395,0.4638899862766266
2015-04-10,0.038971010595560074,0.7947211861610413,2.5609734058380127,2.2200000286102295,1.9475746154785156,2.1206557750701904,1.743177056312561,0.9839359521865845,0.9616881608963013,,5.190000057220459,0.88351970911026,,0.33500000834465027,2.9800000190734863,1.447975516319275,3.9382383823394775,0.45278000831604004
2015-04-13,0.038971010595560074,0.8076039552688599,2.580014228820801,2.2899999618530273,1.9389187097549438,2.063852548599243,1.7711424827575684,0.9839359521865845,0.9955163598060608,,5.110000133514404,0.8793023824691772,,0.3400000035762787,2.9600000381469727,1.4550045728683472,3.793785810470581,0.46110999584198
2015-04-14,0.038971010595560074,0.799015462398529,2.5609734058380127,2.3399999141693115,1.9648864269256592,2.054385185241699,1.761820673942566,0.9663659334182739,0.9858511686325073,,5.159999847412109,0.8793023824691772,,0.33500000834465027,2.940000057220459,1.4620336294174194,3.793785810470581,0.4666700065135956
2015-04-15,0.038971010595560074,0.799015462398529,2.551453113555908,2.4000000953674316,1.9389187097549438,2.054385185241699,1.7804642915725708,0.9927211403846741,1.0051815509796143,,5.159999847412109,0.8856282234191895,,0.36000001430511475,2.940000057220459,1.4620336294174194,3.793785810470581,0.4666700065135956
2015-04-16,0.038971010595560074,0.8076039552688599,2.5704939365386963,2.440000057220459,1.9648864269256592,2.1301231384277344,1.7804642915725708,0.9751509428024292,1.014846682548523,,5.239999771118164,0.88351970911026,,0.3449999988079071,2.930000066757202,1.4550045728683472,3.9002251625061035,0.4666700065135956
2015-04-17,0.045060232281684875,0.8076039552688599,2.5895345211029053,2.440000057220459,1.9562305212020874,2.1301231384277344,1.761820673942566,0.9839359521865845,1.014846682548523,,5.239999771118164,0.9046061038970947,,0.3400000035762787,2.9000000953674316,1.4550045728683472,3.869814395904541,0.46110999584198
2015-04-20,0.045060232281684875,0.799015462398529,2.580014228820801,2.5299999713897705,1.9562305212020874,2.1301231384277344,1.7524988651275635,0.9751509428024292,1.0051815509796143,,5.210000038146973,0.8940627574920654,,0.33500000834465027,2.869999885559082,1.447975516319275,4.067485332489014,0.4583300054073334
2015-04-21,0.045060232281684875,0.799015462398529,2.656177043914795,2.5999999046325684,2.0341334342956543,2.1301231384277344,1.7711424827575684,0.9751509428024292,1.0051815509796143,,5.230000019073486,0.8982800245285034,,0.33500000834465027,2.9000000953674316,1.4550045728683472,3.953443765640259,0.46110999584198
2015-04-22,0.04140670225024223,0.799015462398529,2.637136220932007,2.5,1.9908539056777954,2.1301231384277344,1.7897861003875732,0.9751509428024292,1.0341771841049194,,5.230000019073486,0.8961713314056396,,0.33000001311302185,2.890000104904175,1.4550045728683472,4.212639331817627,0.4638899862766266
2015-04-23,0.04140670225024223,0.799015462398529,2.5704939365386963,2.4600000381469727,2.0081655979156494,2.1301231384277344,1.7897861003875732,0.9751509428024292,1.0245119333267212,,5.230000019073486,0.8961713314056396,,0.32499998807907104,2.880000114440918,1.4620336294174194,4.078779697418213,0.4638899862766266
2015-04-24,0.04140670225024223,0.799015462398529,2.618095636367798,2.430000066757202,2.051445245742798,2.082787036895752,1.7711424827575684,0.9751509428024292,1.0245119333267212,,5.239999771118164,0.8982800245285034,,0.32499998807907104,2.880000114440918,1.4620336294174194,4.102402210235596,0.4638899862766266
2015-04-27,0.04140670225024223,0.799015462398529,2.618095636367798,2.490000009536743,2.0427894592285156,2.082787036895752,1.761820673942566,0.9663659334182739,0.9955163598060608,,5.239999771118164,0.8961713314056396,,0.3199999928474426,2.859999895095825,1.4620336294174194,4.133898735046387,0.4666700065135956
2015-04-28,0.03775316849350929,0.7689458727836609,2.551453113555908,2.430000066757202,2.051445245742798,2.082787036895752,1.7152116298675537,0.9575805068016052,0.9761859178543091,,5.239999771118164,0.9003886580467224,,0.3100000023841858,2.859999895095825,1.4620336294174194,4.141773223876953,0.4666700065135956
2015-04-29,0.03775316849350929,0.7646515965461731,2.5704939365386963,2.2799999713897705,1.9908539056777954,2.073319673538208,1.7338552474975586,0.9400102496147156,0.9858511686325073,,5.239999771118164,0.8982800245285034,,0.3199999928474426,2.9000000953674316,1.4690626859664917,4.149647235870361,0.46110999584198
2015-04-30,0.04140670225024223,0.7689458727836609,2.5609734058380127,2.390000104904175,1.9648864269256592,2.063852548599243,1.743177056312561,0.931225061416626,0.9858511686325073,,5.230000019073486,0.8982800245285034,,0.3149999976158142,2.9100000858306885,1.4831206798553467,4.015787601470947,0.4722200036048889
2015-05-01,,,,,,,,,,,,,,,,,4.1181511878967285,
2015-05-04,,,,,,,,,,,,,,,,,4.078779697418213,
2015-05-05,0.04140670225024223,0.7646515965461731,2.494331121444702,2.450000047683716,1.9389187097549438,2.063852548599243,1.761820673942566,0.9400102496147156,0.9858511686325073,,5.260000228881836,0.8982800245285034,,0.3100000023841858,2.9100000858306885,1.511236548423767,3.9921650886535645,0.45278000831604004
2015-05-06,0.03653532639145851,0.7431705594062805,2.475290298461914,2.430000066757202,1.9389187097549438,2.063852548599243,1.7711424827575684,0.931225061416626,0.9955163598060608,,5.25,0.8961713314056396,,0.3149999976158142,2.940000057220459,1.511236548423767,4.094527721405029,0.44999998807907104
2015-05-07,0.03653532639145851,0.7431705594062805,2.551453113555908,2.380000114440918,1.9475746154785156,2.063852548599243,1.8177516460418701,0.9224399924278259,0.9955163598060608,,5.230000019073486,0.8940627574920654,,0.3100000023841858,2.9700000286102295,1.511236548423767,4.102402210235596,0.4638899862766266
2015-05-08,0.03653532639145851,0.7560532689094543,2.5419328212738037,2.380000114440918,1.930262804031372,2.063852548599243,1.845716953277588,0.9136549234390259,1.0051815509796143,,5.170000076293945,0.9003886580467224,,0.3050000071525574,3.0,1.504207730293274,4.149647235870361,0.46110999584198
2015-05-11,0.038971010595560074,0.7517590522766113,2.5704939365386963,2.4200000762939453,1.9042952060699463,2.063852548599243,1.8550387620925903,0.9224399924278259,1.0051815509796143,,5.190000057220459,0.8940627574920654,,0.3050000071525574,2.990000009536743,1.511236548423767,4.12602424621582,0.46110999584198
2015-05-12,0.038971010595560074,0.7474647760391235,2.475290298461914,2.430000066757202,1.912951111793518,2.063852548599243,1.8270734548568726,0.9048697352409363,0.9858511686325073,,5.190000057220459,0.8940627574920654,,0.29499998688697815,3.0299999713897705,1.511236548423767,4.102402210235596,0.46110999584198
2015-05-13,0.038971010595560074,0.7603475451469421,2.513371706008911,2.5,1.9389187097549438,2.063852548599243,1.8084298372268677,0.8960846662521362,0.9955163598060608,,5.190000057220459,0.8940627574920654,,0.3050000071525574,3.0399999618530273,1.504207730293274,4.1181511878967285,0.4583300054073334
2015-05-14,0.045060232281684875,0.7474647760391235,2.5038514137268066,2.559999942779541,1.9821981191635132,2.073319673538208,1.8084298372268677,0.9224399924278259,0.9858511686325073,,5.210000038146973,0.8961713314056396,,0.29499998688697815,3.0399999618530273,1.504207730293274,4.0315351486206055,0.45555999875068665
2015-05-15,0.045060232281684875,0.7431705594062805,2.4657697677612305,2.5399999618530273,1.9735422134399414,2.073319673538208,1.8084298372268677,0.931225061416626,0.9858511686325073,,5.210000038146973,0.8940627574920654,,0.30000001192092896,3.0799999237060547,1.504207730293274,4.1575212478637695,0.4583300054073334
2015-05-18,0.045060232281684875,0.738876223564148,2.4276885986328125,2.569999933242798,1.9735422134399414,2.073319673538208,1.837134838104248,0.9487955570220947,0.9955163598060608,,5.210000038146973,0.8940627574920654,,0.29499998688697815,3.109999895095825,1.511236548423767,4.181142807006836,0.44999998807907104
2015-05-19,0.045060232281684875,0.7431705594062805,2.4467291831970215,2.559999942779541,1.930262804031372,2.073319673538208,1.8179980516433716,0.9575805068016052,0.9858511686325073,,5.210000038146973,0.8940627574920654,,0.28999999165534973,3.1700000762939453,1.504207730293274,4.141773223876953,0.4666700065135956
